,Date,Opp,WL,TmScore,OppScore,FG,FGA,FG%,3P,Tm3PA,Tm3P%,TmFT,TmFTA,TmFT%,TmORB,TmTRB,TmAST,TmSTL,TmBLK,TmTOV,TmPF,OppFG,OppFGA,OppFG%,Opp3P,Opp3PA,Opp3P%,OppFT,OppFTA,OppFT%,OppORB,OppTRB,OppAST,OppSTL,OppBLK,OppTOV,OppPF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,TmeFG%,TmTOV%,ORB%,TmFT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Home,Opponent_PlayOff,WinsInLast15,WinsInLast10,WinsInLast5,days_between_games,ORtg_rolling_mean,DRtg_rolling_mean,TmScore_rolling_mean,OppScore_rolling_mean,Team_Prospect
0,1983-10-29,NJN,True,104,97,35,78,0.449,0,0,0.0,34,44,0.773,8,41,23,7,1,21,31,36,77,0.468,0,6,0.0,25,41,0.61,8,36,20,7,5,22,33,97.6,91.0,106.6,0.564,0.0,0.534,53.2,65.7,6.6,1.4,0.449,17.7,22.2,0.436,0.468,18.8,80.5,0.325,True,True,1.0,1.0,1.0,0,97.6,91.0,104.0,97.0,True
1,1983-11-01,PHI,False,91,99,36,103,0.35,0,5,0.0,19,26,0.731,26,55,23,11,9,16,30,39,80,0.488,0,0,0.0,21,30,0.7,12,51,27,9,19,22,19,90.2,98.1,100.9,0.252,0.049,0.398,51.9,63.9,10.9,11.3,0.35,12.3,40.0,0.184,0.488,19.1,70.7,0.263,False,True,1.0,1.0,1.0,3,93.9,94.55,97.5,98.0,True
2,1983-11-03,NJN,False,107,112,38,96,0.396,3,4,0.75,28,36,0.778,14,39,14,10,4,21,31,42,84,0.5,0,2,0.0,28,37,0.757,17,57,29,12,10,19,26,99.6,104.2,107.5,0.375,0.042,0.478,40.6,36.8,9.3,4.9,0.411,15.8,25.9,0.292,0.5,15.9,59.5,0.333,False,True,1.0,1.0,1.0,2,95.8,97.76666666666667,100.66666666666667,102.66666666666667,True
3,1983-11-04,ATL,False,90,103,30,80,0.375,0,3,0.0,30,41,0.732,25,53,13,6,3,26,25,42,86,0.488,1,1,1.0,18,26,0.692,19,46,31,14,13,18,27,93.7,107.3,96.0,0.513,0.038,0.459,53.5,43.3,6.2,3.5,0.375,21.0,48.1,0.375,0.494,15.6,59.6,0.209,False,True,1.0,1.0,1.0,1,95.275,100.15,98.0,102.75,True
4,1983-11-08,KCK,True,100,97,42,83,0.506,0,0,0.0,16,23,0.696,15,43,31,5,7,25,25,40,93,0.43,1,5,0.2,16,22,0.727,16,40,26,13,5,20,26,99.3,96.3,100.8,0.277,0.0,0.537,51.8,73.8,5.0,8.0,0.506,21.2,38.5,0.193,0.435,16.3,63.6,0.172,True,True,2.0,2.0,2.0,4,96.08,99.38,98.4,101.6,True
5,1983-11-11,WSB,False,124,125,48,100,0.48,1,2,0.5,27,35,0.771,20,56,29,13,4,19,34,47,95,0.495,0,1,0.0,31,33,0.939,12,46,35,11,7,16,31,110.8,111.7,92.6,0.35,0.02,0.537,54.9,60.4,11.6,4.3,0.485,14.1,37.0,0.27,0.495,12.7,75.0,0.326,False,True,2.0,2.0,1.0,3,98.53333333333335,101.43333333333334,102.66666666666667,105.5,True
6,1983-11-12,BOS,False,101,116,39,82,0.476,0,2,0.0,23,35,0.657,9,31,28,9,7,20,34,45,91,0.495,0,3,0.0,26,36,0.722,22,49,23,12,5,20,27,98.4,113.0,102.6,0.427,0.024,0.518,38.8,71.8,8.8,8.0,0.476,17.0,25.0,0.28,0.495,15.8,50.0,0.286,True,True,2.0,2.0,1.0,1,98.51428571428572,103.08571428571429,102.42857142857143,107.0,True
7,1983-11-15,DET,True,112,110,45,89,0.506,0,0,0.0,22,29,0.759,14,45,32,11,11,16,28,42,86,0.488,1,1,1.0,25,30,0.833,13,44,30,8,9,20,27,108.7,106.8,103.0,0.326,0.0,0.55,50.6,71.1,10.7,12.9,0.506,13.6,31.1,0.247,0.494,16.8,70.5,0.291,True,True,3.0,3.0,2.0,3,99.7875,103.55,103.625,107.375,True
8,1983-11-17,SEA,False,110,119,47,92,0.511,0,2,0.0,16,20,0.8,10,42,33,4,8,13,25,43,95,0.453,1,1,1.0,32,36,0.889,21,55,29,11,6,10,18,110.3,119.4,99.7,0.217,0.022,0.546,43.3,70.2,4.0,8.5,0.511,11.4,22.7,0.174,0.458,8.3,60.4,0.337,True,True,3.0,3.0,2.0,2,100.95555555555556,105.3111111111111,104.33333333333333,108.66666666666667,True
9,1983-11-19,IND,True,110,105,44,78,0.564,0,0,0.0,22,32,0.688,11,30,28,20,5,27,26,36,70,0.514,1,4,0.25,32,35,0.914,9,33,16,15,10,31,33,104.9,100.2,104.8,0.41,0.0,0.597,47.6,63.6,19.1,7.6,0.564,22.7,31.4,0.282,0.521,26.6,67.9,0.457,True,False,4.0,4.0,2.0,2,101.35,104.8,104.9,108.3,True
10,1983-11-23,UTA,True,128,117,53,96,0.552,0,0,0.0,22,28,0.786,12,42,31,7,7,15,30,39,98,0.398,2,7,0.286,37,41,0.902,23,56,18,9,6,17,24,119.7,109.4,107.0,0.292,0.0,0.591,42.9,58.5,6.5,7.7,0.552,12.2,26.7,0.229,0.408,12.8,56.6,0.378,False,True,5.0,4.0,3.0,4,103.01818181818182,105.21818181818183,107.0,109.0909090909091,True
11,1983-11-25,PHO,False,94,120,35,78,0.449,0,1,0.0,24,30,0.8,9,35,28,8,5,16,30,50,88,0.568,0,0,0.0,20,32,0.625,14,42,22,11,5,13,28,96.7,123.5,97.2,0.385,0.013,0.515,45.5,80.0,8.2,5.7,0.449,14.9,24.3,0.308,0.568,11.3,65.0,0.227,False,True,5.0,4.0,3.0,2,102.49166666666667,106.74166666666667,105.91666666666667,110.0,True
12,1983-11-27,LAL,False,100,103,38,90,0.422,0,2,0.0,24,26,0.923,15,41,24,8,1,15,28,40,79,0.506,0,3,0.0,23,31,0.742,11,38,24,9,10,18,23,103.9,107.0,96.3,0.289,0.022,0.493,51.9,63.2,8.3,1.3,0.422,12.9,35.7,0.267,0.506,16.3,70.3,0.291,False,True,5.0,4.0,2.0,2,102.6,106.76153846153846,105.46153846153847,109.46153846153847,True
13,1983-11-29,HOU,False,110,116,38,82,0.463,0,3,0.0,34,48,0.708,13,29,13,10,0,15,36,38,81,0.469,0,0,0.0,40,53,0.755,20,53,20,6,7,22,34,109.2,115.1,100.8,0.585,0.037,0.533,35.4,34.2,9.9,0.0,0.463,12.7,28.3,0.415,0.469,17.4,44.4,0.494,False,False,5.0,4.0,2.0,2,103.07142857142857,107.35714285714286,105.78571428571429,109.92857142857143,True
14,1983-12-02,SAS,False,94,123,38,90,0.422,0,1,0.0,18,24,0.75,16,30,28,7,8,15,22,47,81,0.58,1,2,0.5,28,31,0.903,14,50,32,10,13,20,22,97.6,127.7,96.3,0.267,0.011,0.467,37.5,73.7,7.3,10.1,0.422,13.0,30.8,0.2,0.586,17.4,50.0,0.346,False,False,5.0,3.0,1.0,3,102.70666666666666,108.71333333333334,105.0,110.8,True
15,1983-12-03,DAL,False,100,110,41,79,0.519,0,1,0.0,18,24,0.75,11,36,30,7,1,18,28,46,87,0.529,0,1,0.0,18,24,0.75,11,36,28,7,2,13,16,105.1,115.6,95.2,0.304,0.013,0.558,50.0,73.2,7.4,1.2,0.519,16.7,30.6,0.228,0.529,11.8,69.4,0.207,False,True,4.0,3.0,0.0,1,102.85625,109.14375,104.6875,110.75,True
16,1983-12-06,BOS,False,105,118,41,91,0.451,0,0,0.0,23,28,0.821,13,42,25,7,2,9,25,46,85,0.541,2,3,0.667,24,29,0.828,11,49,28,7,8,13,24,107.3,120.6,97.8,0.308,0.0,0.508,46.2,61.0,7.2,2.4,0.451,8.0,25.5,0.253,0.553,11.7,72.5,0.282,True,True,4.0,3.0,0.0,3,103.11764705882354,109.81764705882354,104.70588235294117,111.17647058823529,True
17,1983-12-09,HOU,False,112,115,37,95,0.389,0,1,0.0,38,53,0.717,24,43,25,11,7,15,29,47,86,0.547,1,2,0.5,20,29,0.69,16,51,31,7,19,27,37,105.9,108.8,95.8,0.558,0.011,0.473,45.7,67.6,10.4,8.3,0.389,11.3,40.7,0.4,0.552,21.5,54.3,0.233,True,False,4.0,2.0,0.0,3,103.27222222222223,109.76111111111112,105.11111111111111,111.38888888888889,True
18,1983-12-10,CLE,False,95,101,37,91,0.407,0,0,0.0,21,31,0.677,12,38,31,8,6,11,32,34,77,0.442,0,0,0.0,33,40,0.825,14,47,21,5,6,22,24,96.0,102.1,98.9,0.341,0.0,0.454,44.7,83.8,8.1,7.8,0.407,9.5,26.7,0.231,0.442,18.9,65.0,0.429,True,False,4.0,2.0,0.0,1,102.88947368421053,109.35789473684211,104.57894736842105,110.84210526315789,True
19,1983-12-13,MIL,True,96,88,36,85,0.424,0,1,0.0,24,34,0.706,21,50,21,8,2,11,16,36,79,0.456,0,2,0.0,16,20,0.8,13,37,24,5,9,15,32,111.1,101.8,86.4,0.4,0.012,0.48,57.5,58.3,9.3,2.6,0.424,9.9,46.7,0.282,0.456,14.6,69.0,0.203,True,True,4.0,2.0,1.0,3,103.3,108.97999999999999,104.15,109.7,True
20,1983-12-15,NYK,True,113,107,41,65,0.631,0,0,0.0,31,45,0.689,10,34,25,12,4,22,24,43,78,0.551,1,2,0.5,20,26,0.769,9,26,26,9,4,22,33,115.5,109.4,97.8,0.692,0.0,0.666,56.7,61.0,12.3,5.3,0.631,20.6,37.0,0.477,0.558,19.7,72.7,0.256,False,True,5.0,2.0,2.0,2,104.19500000000001,109.9,104.6,110.2,True
21,1983-12-17,DAL,True,102,84,39,77,0.506,0,1,0.0,24,31,0.774,12,51,29,7,8,25,32,31,90,0.344,0,5,0.0,22,32,0.688,12,34,21,13,3,13,29,101.5,83.6,100.5,0.403,0.013,0.563,60.0,74.4,7.0,9.4,0.506,21.6,35.3,0.312,0.344,11.1,76.5,0.244,True,True,6.0,3.0,3.0,2,104.75999999999999,109.175,105.15,109.45,True
22,1983-12-22,MIL,True,116,99,46,86,0.535,0,0,0.0,24,27,0.889,14,35,25,12,2,17,23,38,82,0.463,1,3,0.333,22,27,0.815,17,40,20,10,6,20,22,122.5,104.6,94.7,0.314,0.0,0.593,46.7,54.3,12.7,2.5,0.535,14.8,37.8,0.279,0.47,17.6,55.3,0.268,False,True,6.0,4.0,4.0,5,105.905,109.19499999999998,105.6,108.8,True
23,1983-12-23,WSB,True,114,93,47,88,0.534,0,1,0.0,20,26,0.769,22,51,34,6,5,14,25,36,77,0.468,0,2,0.0,21,31,0.677,12,29,28,9,2,14,22,127.9,104.4,89.1,0.295,0.011,0.573,63.8,72.3,6.7,6.7,0.534,12.3,56.4,0.227,0.468,13.4,70.7,0.273,True,True,7.0,5.0,5.0,1,107.61500000000001,109.05,106.8,108.3,True
24,1983-12-27,NYK,True,102,96,34,65,0.523,0,1,0.0,34,42,0.81,8,34,23,12,3,24,32,32,67,0.478,1,3,0.333,31,40,0.775,6,24,22,5,5,26,33,103.3,97.2,98.8,0.646,0.015,0.611,58.6,67.6,12.1,4.7,0.523,22.3,30.8,0.523,0.485,23.5,81.3,0.463,True,True,7.0,6.0,5.0,4,107.81499999999998,109.095,106.9,108.25,True
25,1983-12-29,POR,True,100,99,41,71,0.577,0,1,0.0,18,22,0.818,6,32,24,10,8,23,23,44,83,0.53,0,1,0.0,11,18,0.611,19,41,26,11,4,23,22,104.4,103.4,95.8,0.31,0.014,0.62,43.8,58.5,10.4,9.8,0.577,22.2,21.4,0.254,0.53,20.2,57.8,0.133,True,True,7.0,7.0,5.0,2,107.495,108.67999999999999,105.7,106.95,True
26,1983-12-30,DET,False,96,103,35,81,0.432,1,5,0.2,25,40,0.625,14,42,18,5,4,15,26,41,86,0.477,0,1,0.0,21,27,0.778,14,51,32,4,12,16,27,98.3,105.5,97.6,0.494,0.062,0.487,45.2,51.4,5.1,4.7,0.438,13.2,27.5,0.309,0.477,14.0,66.7,0.244,False,True,7.0,7.0,4.0,1,107.48999999999998,108.30499999999999,105.45,106.3,True
27,1984-01-03,PHO,True,102,97,38,83,0.458,0,0,0.0,26,39,0.667,12,41,28,13,3,13,22,39,80,0.488,3,6,0.5,16,22,0.727,7,42,25,9,5,22,26,101.2,96.2,100.8,0.47,0.0,0.509,49.4,73.7,12.9,4.1,0.458,11.5,25.5,0.313,0.506,19.7,80.6,0.2,True,True,8.0,8.0,4.0,4,107.11500000000001,107.775,104.95,105.65,True
28,1984-01-04,IND,False,89,102,37,85,0.435,1,3,0.333,14,22,0.636,13,49,21,7,3,24,19,45,89,0.506,0,1,0.0,12,15,0.8,9,43,32,17,6,12,20,88.5,101.4,100.6,0.259,0.035,0.47,53.3,56.8,7.0,3.4,0.441,20.2,27.7,0.165,0.506,11.2,80.0,0.135,False,False,8.0,8.0,3.0,1,106.025,106.875,103.9,104.8,True
29,1984-01-06,WSB,False,88,96,36,86,0.419,1,4,0.25,15,25,0.6,18,53,18,10,14,27,18,40,101,0.396,0,1,0.0,16,21,0.762,22,56,29,17,5,23,20,83.1,90.7,95.9,0.291,0.047,0.454,48.6,50.0,9.4,14.0,0.424,21.8,34.6,0.174,0.396,17.3,61.4,0.158,False,True,8.0,7.0,2.0,2,104.93499999999999,106.4,102.8,104.35,True
30,1984-01-07,WSB,True,87,73,36,85,0.424,0,1,0.0,15,21,0.714,12,53,29,5,6,12,20,31,79,0.392,1,7,0.143,10,15,0.667,9,43,19,4,6,16,21,94.8,79.6,91.7,0.247,0.012,0.462,55.2,80.6,5.5,8.3,0.424,11.3,26.1,0.176,0.399,15.7,82.0,0.127,True,True,9.0,7.0,2.0,1,103.69000000000001,104.91,100.75,102.15,True
31,1984-01-10,IND,True,105,104,43,99,0.434,0,0,0.0,19,28,0.679,23,52,26,14,7,23,21,41,84,0.488,0,1,0.0,22,28,0.786,13,47,30,13,11,26,24,97.2,96.3,108.0,0.283,0.0,0.472,52.5,60.5,13.0,8.4,0.434,17.1,40.4,0.192,0.488,21.3,69.0,0.262,True,False,10.0,7.0,3.0,3,103.71499999999999,103.55,101.3,101.35,True
32,1984-01-11,NJN,False,105,120,41,88,0.466,0,1,0.0,23,31,0.742,14,43,17,11,2,25,29,45,91,0.495,0,2,0.0,30,36,0.833,16,46,32,16,7,18,23,97.5,111.5,107.6,0.352,0.011,0.517,48.3,41.5,10.2,2.2,0.466,19.7,31.8,0.261,0.495,14.4,64.4,0.33,False,True,10.0,6.0,2.0,1,103.39500000000001,103.775,101.55,102.2,True
33,1984-01-13,DET,False,104,115,35,66,0.53,0,1,0.0,34,40,0.85,9,37,21,2,7,19,24,48,97,0.495,0,0,0.0,19,22,0.864,21,43,39,11,1,10,26,112.6,124.5,92.4,0.606,0.015,0.622,46.3,60.0,2.2,7.2,0.53,18.5,29.0,0.515,0.495,8.6,57.1,0.196,False,True,10.0,5.0,2.0,2,103.56500000000001,104.245,101.25,102.15,True
34,1984-01-14,NYK,False,111,113,42,92,0.457,0,0,0.0,27,36,0.75,23,49,35,7,8,10,27,44,82,0.537,1,2,0.5,24,35,0.686,12,43,23,9,5,16,28,115.2,117.2,96.4,0.391,0.0,0.515,53.3,83.3,7.3,10.0,0.457,8.5,42.6,0.293,0.543,14.1,68.4,0.293,True,True,9.0,4.0,2.0,1,104.44500000000001,103.72,102.1,101.65,True
35,1984-01-17,CLE,False,103,105,34,70,0.486,0,1,0.0,35,42,0.833,11,42,29,8,1,25,24,46,95,0.484,0,1,0.0,13,22,0.591,16,40,28,16,0,17,32,101.7,103.6,101.3,0.6,0.014,0.582,51.2,85.3,7.9,1.1,0.486,22.0,31.4,0.5,0.484,14.0,66.0,0.137,True,False,8.0,3.0,1.0,3,104.275,103.12,102.25,101.4,True
36,1984-01-19,NYK,False,92,109,36,76,0.474,1,4,0.25,19,28,0.679,12,37,22,8,1,27,37,37,76,0.487,0,0,0.0,35,45,0.778,15,44,26,13,2,22,23,91.1,107.9,101.0,0.368,0.053,0.521,45.7,61.1,7.9,1.3,0.48,23.4,29.3,0.25,0.487,18.7,62.5,0.461,False,True,7.0,3.0,0.0,2,103.465,102.48499999999999,101.6,100.95,True
37,1984-01-21,CLE,True,111,94,37,68,0.544,0,0,0.0,37,47,0.787,7,42,28,8,2,20,30,34,85,0.4,0,0,0.0,26,36,0.722,14,37,21,11,4,18,35,110.5,93.6,100.4,0.691,0.0,0.626,53.2,75.7,8.0,2.4,0.544,18.4,23.3,0.544,0.4,15.1,71.4,0.306,False,False,7.0,3.0,1.0,2,103.69500000000001,101.725,101.55,99.9,True
38,1984-01-24,ATL,False,93,100,34,76,0.447,0,1,0.0,25,30,0.833,14,40,24,7,7,13,24,38,72,0.528,0,2,0.0,24,32,0.75,12,36,18,7,3,14,23,108.3,116.4,85.9,0.395,0.013,0.521,52.6,70.6,8.2,10.0,0.447,12.7,36.8,0.329,0.528,14.0,68.4,0.333,True,True,6.0,3.0,1.0,3,104.30999999999999,102.44000000000001,101.45,99.85,True
39,1984-01-26,DEN,False,125,126,42,83,0.506,0,1,0.0,41,53,0.774,16,45,28,9,10,20,36,46,87,0.529,0,1,0.0,34,44,0.773,13,38,40,8,3,19,38,115.2,116.1,108.6,0.639,0.012,0.588,54.2,66.7,8.3,11.6,0.506,15.8,39.0,0.494,0.529,15.2,69.0,0.391,True,True,5.0,3.0,1.0,2,104.51500000000001,103.155,102.9,101.75,True
40,1984-01-31,BOS,False,83,106,33,86,0.384,0,1,0.0,17,27,0.63,6,42,22,9,5,20,26,41,92,0.446,1,5,0.2,23,34,0.676,16,64,28,13,3,22,28,75.0,95.8,110.7,0.314,0.012,0.424,39.6,66.7,8.1,5.7,0.384,17.0,11.1,0.198,0.451,17.1,69.2,0.25,True,True,4.0,2.0,1.0,5,102.49000000000001,102.475,101.4,101.7,True
41,1984-02-01,ATL,False,103,116,31,75,0.413,1,2,0.5,40,49,0.816,18,40,21,3,4,16,25,46,79,0.582,0,0,0.0,24,32,0.75,13,42,27,4,9,16,30,110.0,123.9,93.6,0.653,0.027,0.533,48.8,67.7,3.2,5.1,0.42,14.2,38.3,0.533,0.582,14.7,62.9,0.304,False,True,4.0,1.0,1.0,1,102.915,104.49000000000001,101.45,103.3,True
42,1984-02-03,CLE,False,76,106,34,85,0.4,0,1,0.0,8,16,0.5,12,41,20,8,5,19,26,41,82,0.5,2,3,0.667,22,35,0.629,12,46,29,12,8,16,20,77.8,108.5,97.7,0.188,0.012,0.413,47.1,58.8,8.2,6.3,0.4,17.1,26.1,0.094,0.512,14.1,70.7,0.268,False,False,3.0,1.0,0.0,2,100.67999999999999,104.68499999999999,99.45,103.65,True
43,1984-02-04,NJN,False,105,108,38,73,0.521,0,0,0.0,29,38,0.763,11,48,31,8,13,31,25,41,98,0.418,1,2,0.5,25,31,0.806,14,32,23,14,2,15,30,98.3,101.1,106.8,0.521,0.0,0.585,60.0,81.6,7.5,13.5,0.521,25.7,37.9,0.397,0.423,11.8,72.5,0.255,True,True,3.0,1.0,0.0,1,99.2,104.52000000000001,99.0,104.4,True
44,1984-02-07,PHI,True,104,89,41,75,0.547,0,2,0.0,22,26,0.846,12,44,30,9,9,22,21,37,83,0.446,1,2,0.5,14,21,0.667,10,31,28,10,7,17,23,109.0,93.3,95.4,0.347,0.027,0.602,58.7,73.2,9.4,11.1,0.547,20.3,36.4,0.293,0.452,15.6,76.2,0.169,True,True,4.0,2.0,1.0,3,99.485,104.325,99.1,104.05,True
45,1984-02-08,NJN,True,114,110,40,86,0.465,1,2,0.5,33,44,0.75,12,38,26,13,7,25,30,41,93,0.441,0,2,0.0,28,36,0.778,21,53,21,14,13,29,31,100.6,97.0,102.7,0.512,0.023,0.541,41.8,65.0,11.5,7.7,0.471,19.2,27.3,0.384,0.441,21.0,55.3,0.301,False,True,4.0,3.0,2.0,1,99.295,104.005,99.8,104.6,True
46,1984-02-10,PHI,True,100,91,34,72,0.472,0,0,0.0,32,37,0.865,12,55,21,8,3,24,26,34,90,0.378,0,4,0.0,23,31,0.742,14,40,22,10,14,13,25,100.7,91.6,99.3,0.514,0.0,0.566,57.9,61.8,8.1,3.5,0.472,21.4,31.6,0.444,0.378,11.1,75.4,0.256,False,True,4.0,4.0,3.0,2,99.41499999999999,103.30999999999999,100.0,104.0,True
47,1984-02-11,GSW,True,101,96,36,81,0.444,0,2,0.0,29,38,0.763,17,53,26,8,11,23,23,41,94,0.436,0,7,0.0,14,15,0.933,11,40,24,9,4,17,31,98.5,93.6,102.6,0.469,0.025,0.517,57.0,72.2,7.8,12.6,0.444,19.1,37.0,0.358,0.436,14.5,76.6,0.149,True,False,5.0,4.0,4.0,1,99.28,103.17999999999999,99.95,103.95,True
48,1984-02-14,SDC,True,112,99,44,78,0.564,0,0,0.0,24,28,0.857,5,38,37,10,7,16,20,44,92,0.478,0,3,0.0,11,16,0.688,15,42,25,6,6,20,24,111.0,98.1,100.9,0.359,0.0,0.62,47.5,84.1,9.9,7.9,0.564,15.0,15.6,0.308,0.478,16.8,68.8,0.12,True,False,6.0,5.0,5.0,3,100.405,103.01500000000001,101.1,103.8,True
49,1984-02-17,SAS,False,109,111,47,92,0.511,1,1,1.0,14,16,0.875,14,47,37,5,7,17,23,48,89,0.539,0,0,0.0,15,25,0.6,7,36,32,7,8,12,18,107.4,109.3,101.5,0.174,0.011,0.55,56.6,78.7,4.9,7.9,0.516,14.7,32.6,0.152,0.539,10.7,82.5,0.169,True,False,6.0,5.0,4.0,3,101.61999999999999,103.94500000000001,102.15,104.55,True
50,1984-02-19,MIL,False,103,113,38,85,0.447,2,2,1.0,25,35,0.714,14,40,25,6,4,17,22,50,84,0.595,0,2,0.0,13,21,0.619,7,37,32,8,7,16,22,102.7,112.6,100.3,0.412,0.024,0.513,51.9,65.8,6.0,4.9,0.459,14.5,31.8,0.294,0.595,14.6,78.8,0.155,True,True,6.0,5.0,3.0,2,102.015,105.595,102.95,106.55,True
51,1984-02-21,UTA,False,95,117,39,93,0.419,0,0,0.0,17,25,0.68,19,55,26,13,10,31,32,45,94,0.479,1,1,1.0,26,39,0.667,8,42,31,18,12,26,23,79.4,97.8,119.7,0.269,0.0,0.457,56.7,66.7,10.9,10.8,0.419,23.0,35.8,0.183,0.484,19.0,81.8,0.277,True,True,6.0,5.0,2.0,2,101.125,105.66999999999999,102.45,107.2,True
52,1984-02-22,IND,True,121,111,43,77,0.558,0,0,0.0,35,41,0.854,11,36,24,10,2,15,26,45,84,0.536,2,9,0.222,19,26,0.731,14,38,34,7,1,16,32,125.8,115.4,96.2,0.532,0.0,0.637,48.6,55.8,10.4,2.7,0.558,13.6,31.4,0.455,0.548,14.4,64.1,0.226,False,False,6.0,6.0,2.0,1,102.54,105.86499999999998,103.25,106.75,True
53,1984-02-24,WSB,False,96,102,40,89,0.449,0,2,0.0,16,20,0.8,13,44,28,7,6,11,18,45,84,0.536,0,1,0.0,12,17,0.706,10,44,31,7,4,12,18,103.2,109.6,93.1,0.225,0.022,0.491,50.0,70.0,7.5,7.2,0.449,10.1,27.7,0.18,0.536,11.6,75.6,0.143,True,True,6.0,6.0,1.0,2,102.07000000000001,105.11999999999998,102.85,106.1,True
54,1984-02-25,ATL,False,87,122,35,84,0.417,0,0,0.0,17,21,0.81,13,35,17,4,2,13,35,38,74,0.514,0,1,0.0,46,52,0.885,13,47,29,6,9,9,22,96.5,135.3,90.2,0.25,0.0,0.467,42.7,48.6,4.4,2.7,0.417,12.2,27.7,0.202,0.514,8.5,62.9,0.622,False,True,6.0,5.0,1.0,1,101.135,106.025,101.65,106.55,True
55,1984-02-28,LAL,False,108,124,43,90,0.478,1,3,0.333,21,29,0.724,14,43,28,5,3,16,24,50,85,0.588,0,3,0.0,24,33,0.727,9,38,36,9,3,11,24,107.2,123.0,100.8,0.322,0.033,0.525,53.1,65.1,5.0,3.7,0.483,13.5,32.6,0.233,0.588,10.0,76.3,0.282,True,True,6.0,4.0,1.0,3,101.41,106.995,101.9,107.5,True
56,1984-02-29,MIL,False,83,112,35,83,0.422,0,1,0.0,13,17,0.765,11,29,20,10,2,22,32,41,76,0.539,0,1,0.0,30,34,0.882,12,42,28,11,7,22,23,85.3,115.1,97.3,0.205,0.012,0.459,40.8,57.1,10.3,2.7,0.422,19.6,26.8,0.157,0.539,19.5,60.0,0.395,False,True,6.0,3.0,1.0,1,101.12,107.35499999999999,101.45,107.65,True
57,1984-03-02,BOS,False,100,104,43,87,0.494,0,1,0.0,14,15,0.933,12,37,21,8,3,16,31,36,73,0.493,0,1,0.0,32,39,0.821,11,38,21,8,8,18,21,105.8,110.0,94.5,0.172,0.011,0.534,49.3,48.8,8.5,4.2,0.494,14.6,30.8,0.161,0.493,16.6,69.4,0.438,False,True,6.0,2.0,0.0,2,100.885,108.175,100.9,108.15,True
58,1984-03-03,ATL,True,102,98,42,71,0.592,0,1,0.0,18,23,0.783,4,29,31,3,6,20,36,30,71,0.423,0,4,0.0,38,43,0.884,12,40,18,6,6,25,26,104.5,100.4,97.6,0.324,0.014,0.629,42.0,73.8,3.1,9.0,0.592,19.8,12.5,0.254,0.423,21.8,67.6,0.535,True,True,7.0,2.0,1.0,1,100.69500000000001,107.375,101.35,108.05,True
59,1984-03-06,DET,False,108,124,43,82,0.524,1,1,1.0,21,36,0.583,11,39,33,8,5,18,26,51,92,0.554,0,0,0.0,22,28,0.786,12,44,25,8,6,18,28,102.0,117.1,105.9,0.439,0.012,0.552,47.0,76.7,7.6,5.4,0.53,15.5,25.6,0.256,0.554,14.7,70.0,0.239,True,True,6.0,2.0,1.0,3,100.035,107.425,100.5,107.95,False
60,1984-03-08,KCK,False,110,115,49,88,0.557,0,1,0.0,12,14,0.857,9,36,20,9,9,20,33,44,82,0.537,0,1,0.0,27,33,0.818,8,32,34,9,5,16,22,107.8,112.7,102.1,0.159,0.011,0.584,52.9,40.8,8.8,11.1,0.557,17.5,27.3,0.136,0.537,14.2,77.1,0.329,False,True,5.0,2.0,1.0,2,101.675,108.27000000000001,101.85,108.4,True
61,1984-03-10,SDC,False,110,115,46,91,0.505,2,6,0.333,16,18,0.889,15,35,27,7,8,15,29,48,88,0.545,0,3,0.0,19,29,0.655,16,44,26,6,5,15,17,114.6,119.8,96.0,0.198,0.066,0.556,44.3,58.7,7.3,9.4,0.516,13.2,34.9,0.176,0.545,13.0,55.6,0.216,False,False,4.0,2.0,1.0,2,101.905,108.06499999999998,102.2,108.35,True
62,1984-03-13,GSW,True,112,101,50,89,0.562,0,1,0.0,12,21,0.571,20,43,23,13,2,26,30,42,84,0.5,2,6,0.333,15,26,0.577,17,35,21,13,3,24,21,111.6,100.6,100.4,0.236,0.011,0.57,55.1,46.0,13.0,2.6,0.562,20.9,52.6,0.135,0.512,20.1,57.5,0.179,False,False,4.0,2.0,2.0,3,103.595,107.66999999999999,104.0,108.1,True
63,1984-03-15,SEA,False,90,106,38,95,0.4,0,2,0.0,14,23,0.609,13,38,28,8,4,10,21,45,78,0.577,0,1,0.0,16,19,0.842,7,43,35,5,4,17,22,93.3,109.9,96.4,0.242,0.021,0.428,46.9,73.7,8.3,5.2,0.4,8.7,26.5,0.147,0.577,16.4,78.1,0.205,False,True,3.0,2.0,1.0,2,103.345,108.10999999999999,103.25,108.0,True
64,1984-03-16,POR,True,156,155,62,112,0.554,0,0,0.0,32,41,0.78,15,45,36,8,3,19,43,56,115,0.487,1,4,0.25,42,58,0.724,23,57,32,10,7,19,44,119.6,118.9,92.1,0.366,0.0,0.6,44.1,58.1,6.1,2.7,0.554,12.7,30.6,0.286,0.491,11.9,56.6,0.365,False,True,4.0,3.0,2.0,1,103.875,109.38999999999999,105.85,111.3,True
